mindate,maxdate,name,datacoverage,id
1995-03-28,2024-10-25,"Brockton, MA US",0.95,CITY:US250003
1995-03-28,2024-10-25,"Fall River, MA US",0.95,CITY:US250004
1995-03-28,2024-10-25,"Gloucester, MA US",0.95,CITY:US250005
1995-03-28,2024-10-25,"Greenfield, MA US",0.95,CITY:US250006
1995-03-28,2024-10-25,"Leominster, MA US",0.95,CITY:US250007
1995-03-28,2024-10-25,"Lowell, MA US",0.95,CITY:US250008
1995-03-28,2024-10-25,"New Bedford, MA US",0.95,CITY:US250009
1995-03-28,2024-10-25,"North Adams, MA US",0.95,CITY:US250010
1995-03-28,2024-10-25,"Northampton, MA US",0.95,CITY:US250011
1995-03-28,2024-10-25,"Pittsfield, MA US",0.95,CITY:US250012
1995-03-28,2024-10-25,"Springfield, MA US",0.95,CITY:US250013
1995-03-28,2024-10-25,"Worcester, MA US",0.95,CITY:US250014
1996-08-07,2024-10-25,"Alpena, MI US",0.95,CITY:US260001
1995-03-13,2024-10-25,"Ann Arbor, MI US",0.95,CITY:US260002
1995-04-13,2024-10-25,"Benton Harbor, MI US",0.95,CITY:US260003
1995-07-26,2024-10-25,"Big Rapids, MI US",0.95,CITY:US260004
1995-07-26,2024-10-25,"Cadillac, MI US",0.95,CITY:US260005
1995-03-13,2024-10-25,"Detroit, MI US",0.95,CITY:US260006
1995-07-26,2024-10-25,"Escanaba, MI US",0.95,CITY:US260007
1995-03-13,2024-10-25,"Flint, MI US",0.95,CITY:US260008
1995-04-13,2024-10-25,"Grand Rapids, MI US",0.95,CITY:US260009
1995-04-13,2024-10-25,"Holland, MI US",0.95,CITY:US260010
1995-03-13,2024-10-25,"Jackson, MI US",0.95,CITY:US260011
1995-04-13,2024-10-25,"Kalamazoo, MI US",0.95,CITY:US260012
1995-11-30,2024-10-25,"Lansing, MI US",0.95,CITY:US260013
1995-07-26,2024-10-25,"Marquette, MI US",0.95,CITY:US260014
1995-11-30,2024-10-25,"Midland, MI US",0.95,CITY:US260015
1995-11-30,2024-10-25,"Mount Pleasant, MI US",0.95,CITY:US260016
1995-04-13,2024-10-25,"Muskegon, MI US",0.95,CITY:US260017
1995-11-30,2024-10-25,"Owosso, MI US",0.95,CITY:US260018
1995-03-13,2024-10-25,"Pontiac, MI US",0.95,CITY:US260019
1995-03-13,2024-10-25,"Port Huron, MI US",0.95,CITY:US260020
1995-11-30,2024-10-25,"Saginaw, MI US",0.95,CITY:US260021
1996-02-01,2024-10-25,"Sault Ste. Marie, MI US",0.95,CITY:US260022
1995-04-13,2024-10-25,"Sturgis, MI US",0.95,CITY:US260023
1995-07-26,2024-10-25,"Traverse City, MI US",0.95,CITY:US260024
1995-06-01,2024-10-25,"Austin, MN US",0.95,CITY:US270001
1996-05-08,2024-10-25,"Bemidji, MN US",0.95,CITY:US270002
1995-11-01,2024-10-25,"Brainerd, MN US",0.95,CITY:US270003
1995-11-01,2024-10-25,"Buffalo, MN US",0.95,CITY:US270004
1995-11-01,2024-10-25,"Duluth, MN US",0.95,CITY:US270005
1995-06-01,2024-10-25,"Fairmont, MN US",0.95,CITY:US270006
1995-11-01,2024-10-25,"Faribault, MN US",0.95,CITY:US270007
1995-09-06,2024-10-25,"Fergus Falls, MN US",0.95,CITY:US270008
1996-05-08,2024-10-25,"Hibbing, MN US",0.95,CITY:US270009
1995-10-18,2024-10-25,"Hutchinson, MN US",0.95,CITY:US270010
1995-10-18,2024-10-25,"Mankato, MN US",0.95,CITY:US270011
1995-09-06,2024-10-25,"Marshall, MN US",0.95,CITY:US270012
1995-11-01,2024-10-25,"Minneapolis, MN US",0.95,CITY:US270013
1995-10-18,2024-10-25,"New Ulm, MN US",0.95,CITY:US270014
1995-11-01,2024-10-25,"Owatonna, MN US",0.95,CITY:US270015
1995-11-01,2024-10-25,"Rochester, MN US",0.95,CITY:US270016
1995-11-01,2024-10-25,"Saint Paul, MN US",0.95,CITY:US270017
1995-11-01,2024-10-25,"St. Cloud, MN US",0.95,CITY:US270018
1995-10-18,2024-10-25,"Willmar, MN US",0.95,CITY:US270019
1995-10-18,2024-10-25,"Worthington, MN US",0.95,CITY:US270020
1995-04-03,2024-10-25,"Biloxi, MS US",0.95,CITY:US280001
1995-05-01,2024-10-25,"Clarksdale, MS US",0.95,CITY:US280002
1995-05-01,2024-10-25,"Cleveland, MS US",0.95,CITY:US280003
1995-05-01,2024-10-25,"Columbus, MS US",0.95,CITY:US280004
1995-05-01,2024-10-25,"Corinth, MS US",0.95,CITY:US280005
1995-05-01,2024-10-25,"Greenville, MS US",0.95,CITY:US280006
1995-05-01,2024-10-25,"Greenwood, MS US",0.95,CITY:US280007
1995-05-01,2024-10-25,"Grenada, MS US",0.95,CITY:US280008
1995-04-03,2024-10-25,"Gulfport, MS US",0.95,CITY:US280009
1995-04-03,2024-10-25,"Hattiesburg, MS US",0.95,CITY:US280010
1995-05-16,2024-10-25,"Jackson, MS US",0.95,CITY:US280011
1995-04-03,2024-10-25,"Laurel, MS US",0.95,CITY:US280012
1995-04-03,2024-10-25,"McComb, MS US",0.95,CITY:US280013
1995-04-03,2024-10-25,"Meridian, MS US",0.95,CITY:US280014
1995-05-16,2024-10-25,"Natchez, MS US",0.95,CITY:US280015
1995-05-01,2024-10-25,"Oxford, MS US",0.95,CITY:US280016
1995-04-03,2024-10-25,"Picayune, MS US",0.95,CITY:US280017
1995-05-01,2024-10-25,"Tupelo, MS US",0.95,CITY:US280018
1995-05-16,2024-10-25,"Vicksburg, MS US",0.95,CITY:US280019
1995-11-08,2024-10-25,"Yazoo City, MS US",0.95,CITY:US280020
1994-07-15,2024-10-25,"Cape Girardeau, MO US",0.95,CITY:US290001
1994-07-15,2024-10-25,"Columbia, MO US",0.95,CITY:US290002
1995-02-28,2024-10-25,"Excelsior Springs, MO US",0.95,CITY:US290003
1994-07-15,2024-10-25,"Farmington, MO US",0.95,CITY:US290004
1994-07-15,2024-10-25,"Fort Leonard Wood, MO US",0.95,CITY:US290005
1994-07-15,2024-10-25,"Jefferson City, MO US",0.95,CITY:US290006
1994-05-17,2024-10-25,"Joplin, MO US",0.95,CITY:US290007
1995-02-28,2024-10-25,"Kansas City, MO US",0.95,CITY:US290008
1995-05-01,2024-10-25,"Kennett, MO US",0.95,CITY:US290009
1994-07-15,2024-10-25,"Kirksville, MO US",0.95,CITY:US290010
1994-07-15,2024-10-25,"Lebanon, MO US",0.95,CITY:US290011
1994-07-15,2024-10-25,"Marshall, MO US",0.95,CITY:US290012
1995-02-28,2024-10-25,"Maryville, MO US",0.95,CITY:US290013
1994-07-15,2024-10-25,"Moberly, MO US",0.95,CITY:US290014
1994-07-15,2024-10-25,"Poplar Bluff, MO US",0.95,CITY:US290015
1994-07-15,2024-10-25,"Rolla, MO US",0.95,CITY:US290016
1994-07-15,2024-10-25,"Sedalia, MO US",0.95,CITY:US290017
1994-07-15,2024-10-25,"Sikeston, MO US",0.95,CITY:US290018
1994-05-17,2024-10-25,"Springfield, MO US",0.95,CITY:US290019
1995-02-28,2024-10-25,"St. Joseph, MO US",0.95,CITY:US290020
1994-07-15,2024-10-25,"St. Louis, MO US",0.95,CITY:US290021
1995-02-28,2024-10-25,"Warrensburg, MO US",0.95,CITY:US290022
1994-07-15,2024-10-25,"Washington, MO US",0.95,CITY:US290023
1994-07-15,2024-10-25,"West Plains, MO US",0.95,CITY:US290024
1996-06-22,2024-10-25,"Billings, MT US",0.95,CITY:US300001
1995-06-08,2024-10-25,"Bozeman, MT US",0.95,CITY:US300002
1995-06-08,2024-10-25,"Butte, MT US",0.95,CITY:US300003
1995-06-08,2024-10-25,"Great Falls, MT US",0.95,CITY:US300004
1995-06-08,2024-10-25,"Helena, MT US",0.95,CITY:US300005
1995-06-08,2024-10-25,"Kalispell, MT US",0.95,CITY:US300006
1995-06-08,2024-10-25,"Missoula, MT US",0.95,CITY:US300007
1995-06-02,2024-10-25,"Beatrice, NE US",0.95,CITY:US310001
1995-06-27,2024-10-25,"Columbus, NE US",0.95,CITY:US310002
1995-06-01,2024-10-25,"Fremont, NE US",0.95,CITY:US310003
1995-06-27,2024-10-25,"Grand Island, NE US",0.95,CITY:US310004
1995-06-27,2024-10-25,"Hastings, NE US",0.95,CITY:US310005
1995-06-27,2024-10-25,"Kearney, NE US",0.95,CITY:US310006
1995-04-26,2024-10-25,"Lexington, NE US",0.95,CITY:US310007
1995-06-02,2024-10-25,"Lincoln, NE US",0.95,CITY:US310008
1995-06-27,2024-10-25,"Norfolk, NE US",0.95,CITY:US310009
1995-04-26,2024-10-25,"North Platte, NE US",0.95,CITY:US310010
1995-06-01,2024-10-25,"Omaha, NE US",0.95,CITY:US310011
1994-07-13,2024-10-25,"Scottsbluff, NE US",0.95,CITY:US310012
1995-10-19,2024-10-25,"Boulder City, NV US",0.95,CITY:US320001
1995-07-01,2024-10-25,"Carson City, NV US",0.95,CITY:US320002
1996-04-29,2024-10-25,"Elko, NV US",0.95,CITY:US320003
1995-10-19,2024-10-25,"Las Vegas, NV US",0.95,CITY:US320004
1995-10-19,2024-10-25,"Pahrump, NV US",0.95,CITY:US320005
1995-07-01,2024-10-25,"Reno, NV US",0.95,CITY:US320006
1995-05-08,2024-10-25,"Berlin, NH US",0.95,CITY:US330001
1995-03-28,2024-10-25,"Claremont, NH US",0.95,CITY:US330002
1995-03-28,2024-10-25,"Concord, NH US",0.95,CITY:US330003
1995-03-28,2024-10-25,"Keene, NH US",0.95,CITY:US330004
1995-03-28,2024-10-25,"Laconia, NH US",0.95,CITY:US330005
1995-03-28,2024-10-25,"Manchester, NH US",0.95,CITY:US330006
1995-03-28,2024-10-25,"Nashua, NH US",0.95,CITY:US330007
1995-03-28,2024-10-25,"Portsmouth, NH US",0.95,CITY:US330008
1995-03-28,2024-10-25,"Rochester, NH US",0.95,CITY:US330009
1995-04-26,2024-10-25,"Jersey City, NJ US",0.95,CITY:US340001
1995-04-26,2024-10-25,"Lakewood, NJ US",0.95,CITY:US340002
1995-04-26,2024-10-25,"Newark, NJ US",0.95,CITY:US340003
1995-04-26,2024-10-25,"Pleasantville, NJ US",0.95,CITY:US340004
1995-04-26,2024-10-25,"Toms River, NJ US",0.95,CITY:US340005
1995-04-26,2024-10-25,"Trenton, NJ US",0.95,CITY:US340006
1994-06-15,2024-10-25,"Vineland, NJ US",0.95,CITY:US340007
1995-08-24,2024-10-25,"Alamogordo, NM US",0.95,CITY:US350001
1995-06-28,2024-10-25,"Albuquerque, NM US",0.95,CITY:US350002
1995-06-28,2024-10-25,"Carlsbad, NM US",0.95,CITY:US350003
1994-03-17,2024-10-25,"Clovis, NM US",0.95,CITY:US350004
1995-08-24,2024-10-25,"Deming, NM US",0.95,CITY:US350005
1996-08-03,2024-10-25,"Farmington, NM US",0.95,CITY:US350006
1996-05-29,2024-10-25,"Gallup, NM US",0.95,CITY:US350007
1995-08-24,2024-10-25,"Las Cruces, NM US",0.95,CITY:US350008
1995-06-28,2024-10-25,"Roswell, NM US",0.95,CITY:US350009
1995-06-28,2024-10-25,"Santa Fe, NM US",0.95,CITY:US350010
1995-08-24,2024-10-25,"Silver City, NM US",0.95,CITY:US350011
1995-03-28,2024-10-25,"Albany, NY US",0.95,CITY:US360001
1995-05-16,2024-10-25,"Amsterdam, NY US",0.95,CITY:US360002
1995-05-16,2024-10-25,"Binghamton, NY US",0.95,CITY:US360003
1995-03-28,2024-10-25,"Brentwood, NY US",0.95,CITY:US360004
1995-04-26,2024-10-25,"Brooklyn, NY US",0.95,CITY:US360005
1995-05-22,2024-10-25,"Buffalo, NY US",0.95,CITY:US360006
1995-03-28,2024-10-25,"Commack, NY US",0.95,CITY:US360007
1995-03-28,2024-10-25,"Coram, NY US",0.95,CITY:US360008
1995-05-16,2024-10-25,"Elmira, NY US",0.95,CITY:US360009
1995-03-28,2024-10-25,"Hempstead, NY US",0.95,CITY:US360010
1995-03-28,2024-10-25,"Huntington Station, NY US",0.95,CITY:US360011
1995-05-16,2024-10-25,"Ithaca, NY US",0.95,CITY:US360012
1995-03-13,2024-10-25,"Jamestown, NY US",0.95,CITY:US360013
1995-03-28,2024-10-25,"Kingston, NY US",0.95,CITY:US360014
1995-03-28,2024-10-25,"Levittown, NY US",0.95,CITY:US360015
1997-06-04,2024-10-25,"Massena, NY US",0.95,CITY:US360016
1995-04-26,2024-10-25,"Middletown, NY US",0.95,CITY:US360017
1995-03-28,2024-10-25,"New City, NY US",0.95,CITY:US360018
1995-03-28,2024-10-25,"New York, NY US",0.95,CITY:US360019
1996-04-04,2024-10-25,"Niagara Falls, NY US",0.95,CITY:US360020
1997-06-04,2024-10-25,"Ogdensburg, NY US",0.95,CITY:US360021
1995-04-27,2024-10-25,"Oneonta, NY US",0.95,CITY:US360022
1995-05-16,2024-10-25,"Oswego, NY US",0.95,CITY:US360023
1995-05-16,2024-10-25,"Plattsburgh, NY US",0.95,CITY:US360024
1995-03-28,2024-10-25,"Poughkeepsie, NY US",0.95,CITY:US360025
1995-09-01,2024-10-25,"Rochester, NY US",0.95,CITY:US360026
1995-03-28,2024-10-25,"Saratoga Springs, NY US",0.95,CITY:US360027
1995-05-16,2024-10-25,"Syracuse, NY US",0.95,CITY:US360028
1995-05-16,2024-10-25,"Utica, NY US",0.95,CITY:US360029
1995-05-16,2024-10-25,"Watertown, NY US",0.95,CITY:US360030
1995-03-28,2024-10-25,"Yonkers, NY US",0.95,CITY:US360031
1995-06-01,2024-10-25,"Asheboro, NC US",0.95,CITY:US370001
1995-06-01,2024-10-25,"Asheville, NC US",0.95,CITY:US370002
1995-06-22,2024-10-25,"Boone, NC US",0.95,CITY:US370003
1995-07-06,2024-10-25,"Burlington, NC US",0.95,CITY:US370004
1995-06-01,2024-10-25,"Charlotte, NC US",0.95,CITY:US370005
1995-05-08,2024-10-25,"Durham, NC US",0.95,CITY:US370006
1995-05-08,2024-10-25,"Elizabeth City, NC US",0.95,CITY:US370007
1995-05-08,2024-10-25,"Fayetteville, NC US",0.95,CITY:US370008
1995-05-08,2024-10-25,"Fort Bragg, NC US",0.95,CITY:US370009
1995-06-01,2024-10-25,"Gastonia, NC US",0.95,CITY:US370010
1995-07-06,2024-10-25,"Greensboro, NC US",0.95,CITY:US370011
1995-05-08,2024-10-25,"Greenville, NC US",0.95,CITY:US370012
1995-06-01,2024-10-25,"Hendersonville, NC US",0.95,CITY:US370013
1995-06-01,2024-10-25,"Hickory, NC US",0.95,CITY:US370014
1995-05-08,2024-10-25,"Jacksonville, NC US",0.95,CITY:US370015
1995-05-08,2024-10-25,"New Bern, NC US",0.95,CITY:US370016
1995-05-08,2024-10-25,"Raleigh, NC US",0.95,CITY:US370017
1995-05-08,2024-10-25,"Roanoke Rapids, NC US",0.95,CITY:US370018
1995-05-08,2024-10-25,"Rocky Mount, NC US",0.95,CITY:US370019
1995-06-01,2024-10-25,"Salisbury, NC US",0.95,CITY:US370020
1995-06-01,2024-10-25,"Statesville, NC US",0.95,CITY:US370021
1995-05-08,2024-10-25,"Wilmington, NC US",0.95,CITY:US370022
1995-06-01,2024-10-25,"Winston-Salem, NC US",0.95,CITY:US370023
1995-07-24,2024-10-25,"Bismarck, ND US",0.95,CITY:US380001
1995-07-24,2024-10-25,"Dickinson, ND US",0.95,CITY:US380002
1995-09-06,2024-10-25,"Fargo, ND US",0.95,CITY:US380003
1996-07-03,2024-10-25,"Grand Forks, ND US",0.95,CITY:US380004
1995-07-24,2024-10-25,"Jamestown, ND US",0.95,CITY:US380005
1995-07-24,2024-10-25,"Minot, ND US",0.95,CITY:US380006
1995-07-24,2024-10-25,"Williston, ND US",0.95,CITY:US380007
1995-03-13,2024-10-25,"Akron, OH US",0.95,CITY:US390001
1995-03-13,2024-10-25,"Ashland, OH US",0.95,CITY:US390002
1995-03-13,2024-10-25,"Ashtabula, OH US",0.95,CITY:US390003
1995-03-13,2024-10-25,"Athens, OH US",0.95,CITY:US390004
1995-03-13,2024-10-25,"Bowling Green, OH US",0.95,CITY:US390005
1995-03-13,2024-10-25,"Cambridge, OH US",0.95,CITY:US390006
1995-03-13,2024-10-25,"Canton, OH US",0.95,CITY:US390007
1995-03-13,2024-10-25,"Chillicothe, OH US",0.95,CITY:US390008
1995-05-19,2024-10-25,"Cincinnati, OH US",0.95,CITY:US390009
1995-03-13,2024-10-25,"Cleveland, OH US",0.95,CITY:US390010
1995-03-13,2024-10-25,"Columbus, OH US",0.95,CITY:US390011
1995-05-19,2024-10-25,"Dayton, OH US",0.95,CITY:US390012
1995-03-13,2024-10-25,"Defiance, OH US",0.95,CITY:US390013
1995-03-13,2024-10-25,"Delaware, OH US",0.95,CITY:US390014
1995-03-13,2024-10-25,"Lima, OH US",0.95,CITY:US390015
1995-03-13,2024-10-25,"Mansfield, OH US",0.95,CITY:US390016
1995-03-13,2024-10-25,"Marion, OH US",0.95,CITY:US390017
1995-03-13,2024-10-25,"Mentor, OH US",0.95,CITY:US390018
1995-03-13,2024-10-25,"New Philadelphia, OH US",0.95,CITY:US390019
1995-03-13,2024-10-25,"Newark, OH US",0.95,CITY:US390020
1995-06-01,2024-10-25,"Portsmouth, OH US",0.95,CITY:US390021
1995-03-13,2024-10-25,"Salem, OH US",0.95,CITY:US390022
1995-03-13,2024-10-25,"Sandusky, OH US",0.95,CITY:US390023
1995-03-13,2024-10-25,"Steubenville, OH US",0.95,CITY:US390024
1995-03-13,2024-10-25,"Toledo, OH US",0.95,CITY:US390025
1995-03-13,2024-10-25,"Urbana, OH US",0.95,CITY:US390026
1995-03-13,2024-10-25,"Wooster, OH US",0.95,CITY:US390027
1995-03-13,2024-10-25,"Youngstown, OH US",0.95,CITY:US390028
1995-03-13,2024-10-25,"Zanesville, OH US",0.95,CITY:US390029
1992-09-21,2024-10-25,"Ada, OK US",0.95,CITY:US400001
1992-09-21,2024-10-25,"Altus, OK US",0.95,CITY:US400002
1992-09-21,2024-10-25,"Ardmore, OK US",0.95,CITY:US400003
1994-02-28,2024-10-25,"Bartlesville, OK US",0.95,CITY:US400004
1992-09-21,2024-10-25,"Chickasha, OK US",0.95,CITY:US400005
1992-09-21,2024-10-25,"Durant, OK US",0.95,CITY:US400006
1992-09-21,2024-10-25,"Elk City, OK US",0.95,CITY:US400007
1992-09-21,2024-10-25,"Enid, OK US",0.95,CITY:US400008
1994-03-17,2024-10-25,"Guymon, OK US",0.95,CITY:US400009
1992-09-21,2024-10-25,"Lawton, OK US",0.95,CITY:US400010
1994-02-28,2024-10-25,"McAlester, OK US",0.95,CITY:US400011
1994-02-28,2024-10-25,"Muskogee, OK US",0.95,CITY:US400012
1992-09-21,2024-10-25,"Oklahoma City, OK US",0.95,CITY:US400013
1994-02-28,2024-10-25,"Okmulgee, OK US",0.95,CITY:US400014
1994-02-28,2024-10-25,"Ponca City, OK US",0.95,CITY:US400015
1992-09-21,2024-10-25,"Shawnee, OK US",0.95,CITY:US400016
1994-02-28,2024-10-25,"Stillwater, OK US",0.95,CITY:US400017
1994-02-28,2024-10-25,"Tahlequah, OK US",0.95,CITY:US400018
1994-02-28,2024-10-25,"Tulsa, OK US",0.95,CITY:US400019
1992-09-21,2024-10-25,"Woodward, OK US",0.95,CITY:US400020
1995-07-12,2024-10-25,"Bend, OR US",0.95,CITY:US410001
1995-07-12,2024-10-25,"City of The Dalles, OR US",0.95,CITY:US410002
1996-04-30,2024-10-25,"Coos Bay, OR US",0.95,CITY:US410003
1995-07-12,2024-10-25,"Corvallis, OR US",0.95,CITY:US410004
1995-07-12,2024-10-25,"Eugene, OR US",0.95,CITY:US410005
1995-12-07,2024-10-25,"Grants Pass, OR US",0.95,CITY:US410006
1996-07-31,2024-10-25,"Hermiston, OR US",0.95,CITY:US410007
1995-07-12,2024-10-25,"Hillsboro, OR US",0.95,CITY:US410008
1996-04-30,2024-10-25,"Klamath Falls, OR US",0.95,CITY:US410009
1995-01-24,2024-10-25,"La Grande, OR US",0.95,CITY:US410010
1995-12-07,2024-10-25,"Medford, OR US",0.95,CITY:US410011
1995-01-24,2024-10-25,"Ontario, OR US",0.95,CITY:US410012
1996-07-31,2024-10-25,"Pendleton, OR US",0.95,CITY:US410013
1995-07-12,2024-10-25,"Portland, OR US",0.95,CITY:US410014
1996-04-30,2024-10-25,"Roseburg, OR US",0.95,CITY:US410015
1995-07-12,2024-10-25,"Salem, OR US",0.95,CITY:US410016
1995-07-12,2024-10-25,"St. Helens, OR US",0.95,CITY:US410017
1994-06-15,2024-10-25,"Allentown, PA US",0.95,CITY:US420001
1994-06-15,2024-10-25,"Altoona, PA US",0.95,CITY:US420002
1995-04-26,2024-10-25,"Bethlehem, PA US",0.95,CITY:US420003
1994-06-15,2024-10-25,"Bloomsburg, PA US",0.95,CITY:US420004
1994-06-15,2024-10-25,"Chambersburg, PA US",0.95,CITY:US420005
1994-06-15,2024-10-25,"Chester, PA US",0.95,CITY:US420006
1995-03-13,2024-10-25,"Erie, PA US",0.95,CITY:US420007
1994-06-15,2024-10-25,"Hanover, PA US",0.95,CITY:US420008
1994-06-15,2024-10-25,"Harrisburg, PA US",0.95,CITY:US420009
1995-04-26,2024-10-25,"Hazleton, PA US",0.95,CITY:US420010
1994-06-15,2024-10-25,"Johnstown, PA US",0.95,CITY:US420011
1994-06-15,2024-10-25,"Lancaster, PA US",0.95,CITY:US420012
1994-06-15,2024-10-25,"Lebanon, PA US",0.95,CITY:US420013
1995-03-13,2024-10-25,"Meadville, PA US",0.95,CITY:US420014
1994-06-15,2024-10-25,"Philadelphia, PA US",0.95,CITY:US420015
1995-03-13,2024-10-25,"Pittsburgh, PA US",0.95,CITY:US420016
1994-06-15,2024-10-25,"Reading, PA US",0.95,CITY:US420017
1995-04-26,2024-10-25,"Scranton, PA US",0.95,CITY:US420018
1995-04-25,2024-10-25,"St. Marys, PA US",0.95,CITY:US420019
1994-06-15,2024-10-25,"State College, PA US",0.95,CITY:US420020
1994-06-15,2024-10-25,"Uniontown, PA US",0.95,CITY:US420021
1995-04-26,2024-10-25,"Wilkes-Barre, PA US",0.95,CITY:US420022
1995-05-22,2024-10-25,"Williamsport, PA US",0.95,CITY:US420023
1994-06-15,2024-10-25,"York, PA US",0.95,CITY:US420024
1995-03-28,2024-10-25,"Newport, RI US",0.95,CITY:US440001
1995-03-28,2024-10-25,"Providence, RI US",0.95,CITY:US440002
1995-03-28,2024-10-25,"Westerly, RI US",0.95,CITY:US440003
1995-06-01,2024-10-25,"Charleston, SC US",0.95,CITY:US450001
1994-08-16,2024-10-25,"Clemson, SC US",0.95,CITY:US450002
1995-06-01,2024-10-25,"Columbia, SC US",0.95,CITY:US450003
1995-06-01,2024-10-25,"Florence, SC US",0.95,CITY:US450004
1995-06-01,2024-10-25,"Greenville, SC US",0.95,CITY:US450005
1994-08-16,2024-10-25,"Greenwood, SC US",0.95,CITY:US450006
1994-08-16,2024-10-25,"Hilton Head Island, SC US",0.95,CITY:US450007
1995-05-08,2024-10-25,"Myrtle Beach, SC US",0.95,CITY:US450008
1994-08-16,2024-10-25,"Orangeburg, SC US",0.95,CITY:US450009
1995-06-01,2024-10-25,"Rock Hill, SC US",0.95,CITY:US450010
1995-06-01,2024-10-25,"Spartanburg, SC US",0.95,CITY:US450011
1995-06-01,2024-10-25,"Sumter, SC US",0.95,CITY:US450012
1995-09-06,2024-10-25,"Aberdeen, SD US",0.95,CITY:US460001
1995-09-06,2024-10-25,"Brookings, SD US",0.95,CITY:US460002
1995-09-06,2024-10-25,"Huron, SD US",0.95,CITY:US460003
1995-09-06,2024-10-25,"Mitchell, SD US",0.95,CITY:US460004
1995-09-06,2024-10-25,"Pierre, SD US",0.95,CITY:US460005
1996-07-03,2024-10-25,"Rapid City, SD US",0.95,CITY:US460006
1995-07-19,2024-10-25,"Sioux Falls, SD US",0.95,CITY:US460007
1995-09-06,2024-10-25,"Watertown, SD US",0.95,CITY:US460008
1995-07-19,2024-10-25,"Yankton, SD US",0.95,CITY:US460009
1995-06-22,2024-10-25,"Bristol, TN US",0.95,CITY:US470001
1995-02-24,2024-10-25,"Chattanooga, TN US",0.95,CITY:US470002
1995-05-19,2024-10-25,"Clarksville, TN US",0.95,CITY:US470003
1995-08-28,2024-10-25,"Columbia, TN US",0.95,CITY:US470004
1995-05-19,2024-10-25,"Cookeville, TN US",0.95,CITY:US470005
1995-05-01,2024-10-25,"Dyersburg, TN US",0.95,CITY:US470006
1995-05-01,2024-10-25,"Jackson, TN US",0.95,CITY:US470007
1995-06-22,2024-10-25,"Johnson City, TN US",0.95,CITY:US470008
1995-06-22,2024-10-25,"Kingsport, TN US",0.95,CITY:US470009
1995-06-22,2024-10-25,"Knoxville, TN US",0.95,CITY:US470010
1995-05-19,2024-10-25,"Lebanon, TN US",0.95,CITY:US470011
1995-05-19,2024-10-25,"McMinnville, TN US",0.95,CITY:US470012
1995-05-01,2024-10-25,"Memphis, TN US",0.95,CITY:US470013
1995-06-22,2024-10-25,"Morristown, TN US",0.95,CITY:US470014
1995-05-19,2024-10-25,"Murfreesboro, TN US",0.95,CITY:US470015
1995-05-19,2024-10-25,"Nashville, TN US",0.95,CITY:US470016
1995-05-01,2024-10-25,"Union City, TN US",0.95,CITY:US470017
1992-09-21,2024-10-25,"Abilene, TX US",0.95,CITY:US480001
1994-03-17,2024-10-25,"Amarillo, TX US",0.95,CITY:US480002
1992-09-21,2024-10-25,"Arlington, TX US",0.95,CITY:US480003
1994-12-15,2024-10-25,"Athens, TX US",0.95,CITY:US480004
1995-04-12,2024-10-25,"Austin, TX US",0.95,CITY:US480005
1994-03-23,2024-10-25,"Bay City, TX US",0.95,CITY:US480006
1994-03-23,2024-10-25,"Beaumont, TX US",0.95,CITY:US480007
1995-04-12,2024-10-25,"Beeville, TX US",0.95,CITY:US480008
1994-03-23,2024-10-25,"Brenham, TX US",0.95,CITY:US480009
1995-09-28,2024-10-25,"Brownsville, TX US",0.95,CITY:US480010
1994-03-23,2024-10-25,"Bryan, TX US",0.95,CITY:US480011
1994-03-23,2024-10-25,"College Station, TX US",0.95,CITY:US480012
1994-03-23,2024-10-25,"Conroe, TX US",0.95,CITY:US480013
1995-04-12,2024-10-25,"Corpus Christi, TX US",0.95,CITY:US480014
1994-12-15,2024-10-25,"Corsicana, TX US",0.95,CITY:US480015
1994-12-15,2024-10-25,"Dallas, TX US",0.95,CITY:US480016
1996-01-26,2024-10-25,"Del Rio, TX US",0.95,CITY:US480017
1992-09-21,2024-10-25,"Denton, TX US",0.95,CITY:US480018
1996-01-26,2024-10-25,"Eagle Pass, TX US",0.95,CITY:US480019
1994-03-23,2024-10-25,"El Campo, TX US",0.95,CITY:US480020
1995-08-24,2024-10-25,"El Paso, TX US",0.95,CITY:US480021
1994-12-15,2024-10-25,"Fort Hood, TX US",0.95,CITY:US480022
1992-09-21,2024-10-25,"Fort Worth, TX US",0.95,CITY:US480023
1994-03-23,2024-10-25,"Freeport, TX US",0.95,CITY:US480024
1992-09-21,2024-10-25,"Gainesville, TX US",0.95,CITY:US480025
1994-03-23,2024-10-25,"Galveston, TX US",0.95,CITY:US480026
1994-12-15,2024-10-25,"Gatesville, TX US",0.95,CITY:US480027
1994-12-15,2024-10-25,"Greenville, TX US",0.95,CITY:US480028
1995-09-28,2024-10-25,"Harlingen, TX US",0.95,CITY:US480029
1994-12-15,2024-10-25,"Henderson, TX US",0.95,CITY:US480030
1994-03-23,2024-10-25,"Houston, TX US",0.95,CITY:US480031
1994-03-23,2024-10-25,"Huntsville, TX US",0.95,CITY:US480032
1992-09-21,2024-10-25,"Irving, TX US",0.95,CITY:US480033
1994-12-15,2024-10-25,"Jacksonville, TX US",0.95,CITY:US480034
1994-03-23,2024-10-25,"Katy, TX US",0.95,CITY:US480035
1995-04-12,2024-10-25,"Kerrville, TX US",0.95,CITY:US480036
